name,age,gender,department,degree,cgpa,internships,projects,programming_skills,communication_skills,aptitude_score,technical_score,work_experience,certifications,soft_skills,leadership,hackathons,placed,salary_lpa
Student_0863,23,Female,Computer Science,M.Tech,7.2,3,1,86,55,51,87,2,0,77,0,0,0,0.0
Student_0864,23,Male,Electrical,M.Tech,9.24,0,2,67,87,53,99,15,5,88,1,1,1,14.03
Student_0865,22,Female,Civil,B.Tech,7.63,3,5,45,94,36,37,23,4,58,1,4,1,13.45
Student_0866,23,Male,Electronics,BCA,5.79,1,4,38,72,50,72,10,0,78,0,3,0,0.0
Student_0867,23,Male,Electronics,M.Tech,7.82,0,2,35,45,44,67,13,4,52,1,3,0,0.0
Student_0868,21,Male,Electronics,B.Tech,7.95,1,1,48,57,32,49,22,5,82,1,1,0,0.0
Student_0869,20,Male,Electrical,B.Tech,7.27,3,5,82,85,71,75,22,3,35,1,3,1,13.03
Student_0870,21,Male,Electrical,B.E,6.19,3,3,92,71,97,37,9,4,91,0,4,1,13.05
Student_0871,20,Male,Civil,B.Tech,9.16,2,0,72,44,38,64,18,5,56,0,3,1,13.25
Student_0872,20,Male,Mechanical,B.Tech,6.33,3,1,99,49,33,59,15,5,65,1,1,1,13.47
Student_0873,20,Male,Computer Science,B.Tech,8.06,1,5,57,43,37,57,15,5,86,1,4,1,14.02
Student_0874,22,Male,Electrical,B.Tech,7.6,3,5,53,62,68,72,17,1,32,1,0,1,14.11
Student_0875,22,Male,Computer Science,B.E,8.0,2,5,78,61,87,96,7,0,96,1,4,1,15.19
Student_0876,22,Male,Information Technology,B.E,9.11,0,0,39,67,51,96,7,3,73,1,0,1,13.03
Student_0877,22,Male,Computer Science,B.Tech,7.96,0,4,93,96,38,79,0,4,98,0,0,1,12.76
Student_0878,22,Male,Electrical,M.Tech,6.84,1,0,84,75,36,53,20,3,68,1,0,0,0.0
Student_0879,22,Male,Electronics,B.Tech,8.51,0,4,32,70,72,97,6,1,44,0,0,1,12.98
Student_0880,20,Male,Information Technology,B.Tech,6.77,1,5,43,55,54,99,16,5,70,1,3,1,14.81
Student_0881,23,Female,Computer Science,B.Tech,7.56,3,2,73,74,54,89,16,2,70,0,1,1,14.39
Student_0882,21,Other,Electronics,BCA,6.11,0,1,81,96,46,91,16,4,94,1,0,0,0.0
Student_0883,20,Female,Civil,MCA,6.37,2,4,45,30,92,87,20,3,70,1,1,1,11.61
Student_0884,23,Male,Electrical,B.E,7.45,3,0,82,54,56,83,20,5,58,0,4,0,0.0
Student_0885,22,Male,Mechanical,B.Tech,7.77,1,3,63,33,79,80,0,4,42,0,2,1,13.53
Student_0886,20,Male,Mechanical,B.Tech,5.7,2,1,77,44,81,74,20,3,52,0,3,0,0.0
Student_0887,20,Female,Electrical,B.Tech,7.9,1,2,59,34,34,75,4,5,70,1,1,1,13.86
Student_0888,20,Female,Electrical,BCA,6.58,1,4,61,71,47,57,15,0,55,1,2,0,0.0
Student_0889,21,Female,Information Technology,B.Tech,8.68,3,5,57,87,92,92,16,4,55,0,3,1,16.73
Student_0890,20,Female,Electrical,MCA,7.05,2,2,40,95,91,74,1,3,31,1,3,1,15.13
Student_0891,22,Male,Mechanical,B.E,6.28,1,1,43,46,58,72,6,4,95,1,0,1,11.57
Student_0892,22,Female,Electrical,B.E,7.48,3,5,41,78,40,81,21,1,88,0,3,1,12.61
Student_0893,23,Female,Computer Science,BCA,6.48,3,2,86,53,50,35,3,3,47,0,3,1,14.79
Student_0894,22,Male,Computer Science,B.Tech,8.67,3,1,59,52,96,94,5,1,39,0,0,0,0.0
Student_0895,22,Female,Electrical,BCA,7.4,3,5,56,72,77,70,1,0,88,1,1,1,14.11
Student_0896,22,Male,Civil,B.Tech,7.25,1,5,89,77,35,96,4,3,88,1,3,1,12.95
Student_0897,20,Other,Information Technology,BCA,7.99,1,1,92,70,80,37,15,0,92,1,0,1,13.91
Student_0898,20,Female,Electrical,B.E,6.4,0,0,46,36,40,46,20,0,68,1,3,0,0.0
Student_0899,22,Male,Computer Science,B.Tech,6.11,2,0,54,58,51,96,14,3,81,1,4,1,13.01
Student_0900,20,Female,Civil,BCA,7.81,3,3,58,49,63,78,6,5,81,0,2,1,15.88
Student_0901,20,Male,Information Technology,B.Tech,6.3,2,1,88,30,54,75,20,4,45,1,2,0,0.0
Student_0902,20,Female,Computer Science,B.Tech,6.3,2,3,77,32,78,58,8,0,66,0,0,0,0.0
Student_0903,23,Female,Civil,BCA,8.24,3,4,68,61,40,68,7,0,48,1,3,1,13.03
Student_0904,21,Female,Electrical,B.E,7.93,0,0,46,37,91,68,12,2,82,1,4,1,13.41
Student_0905,22,Female,Computer Science,MCA,6.15,1,5,56,81,71,43,3,2,97,1,4,0,0.0
Student_0906,21,Male,Computer Science,B.E,6.78,2,0,32,33,51,69,8,0,35,1,2,0,0.0
Student_0907,20,Male,Mechanical,B.E,6.5,0,0,79,46,96,66,19,1,35,0,0,0,0.0
Student_0908,21,Male,Computer Science,B.Tech,9.18,3,4,94,98,63,51,14,0,48,1,1,1,13.55
Student_0909,20,Male,Civil,B.Tech,8.31,0,3,85,79,59,53,23,3,38,1,1,1,11.86
Student_0910,23,Male,Electrical,MCA,6.98,3,5,51,69,31,83,18,3,30,1,0,1,14.42
Student_0911,20,Male,Civil,B.Tech,7.98,2,3,63,31,99,77,8,2,98,0,0,1,13.46
Student_0912,21,Male,Information Technology,B.E,6.04,3,2,97,33,89,62,18,3,70,0,2,1,15.62
Student_0913,23,Male,Information Technology,B.Tech,6.73,3,4,59,93,42,72,20,1,84,1,0,1,12.23
Student_0914,22,Female,Civil,B.Tech,7.5,2,4,88,85,96,46,15,5,69,1,0,1,13.7
Student_0915,21,Male,Computer Science,B.E,7.85,3,4,70,96,85,64,18,0,82,1,4,1,15.35
Student_0916,22,Female,Mechanical,BCA,7.3,1,2,64,86,59,69,12,3,78,0,3,1,13.64
Student_0917,23,Male,Electronics,BCA,7.65,2,5,70,30,94,47,21,1,41,1,4,1,11.59
Student_0918,21,Male,Civil,MCA,7.48,3,1,45,86,69,41,5,2,40,1,1,0,0.0
Student_0919,22,Male,Information Technology,B.Tech,7.24,0,2,59,62,78,66,10,3,64,0,1,1,12.94
Student_0920,23,Male,Civil,B.E,7.1,1,1,51,78,42,95,6,3,55,0,3,0,0.0
Student_0921,22,Male,Civil,B.Tech,6.97,0,1,83,58,37,62,2,5,88,0,3,0,0.0
Student_0922,21,Male,Information Technology,M.Tech,7.63,2,1,72,80,66,93,14,3,51,1,1,1,15.15
Student_0923,20,Male,Electronics,B.Tech,7.81,3,3,57,88,52,89,2,1,53,1,4,1,15.75
Student_0924,20,Male,Computer Science,B.E,7.6,0,4,87,98,98,82,5,3,67,0,3,1,15.63
Student_0925,23,Female,Electronics,B.Tech,6.22,2,2,61,67,35,92,18,3,43,0,1,0,0.0
Student_0926,22,Male,Information Technology,BCA,6.4,1,5,96,49,83,58,5,5,90,0,0,1,11.71
Student_0927,21,Female,Computer Science,BCA,7.8,3,2,72,72,72,83,20,3,30,1,0,1,15.26
Student_0928,21,Male,Mechanical,MCA,8.87,0,2,92,64,91,40,1,5,89,0,4,1,12.73
Student_0929,22,Female,Mechanical,B.Tech,7.55,0,0,99,44,99,52,10,3,73,0,4,1,15.36
Student_0930,22,Female,Computer Science,MCA,6.99,0,5,52,80,90,69,1,3,92,0,2,1,11.9
Student_0931,22,Female,Information Technology,B.Tech,7.62,1,0,48,35,56,32,1,1,50,0,3,0,0.0
Student_0932,21,Female,Computer Science,B.Tech,6.26,1,0,88,58,78,83,18,1,93,0,4,1,13.46
Student_0933,22,Male,Civil,B.Tech,8.71,3,5,46,78,41,94,1,0,90,1,0,1,13.3
Student_0934,21,Male,Electronics,B.Tech,7.59,1,3,82,94,64,37,21,3,61,0,4,1,12.7
Student_0935,23,Male,Computer Science,B.E,6.73,0,0,42,73,48,99,14,5,49,0,2,0,0.0
Student_0936,20,Female,Information Technology,B.Tech,7.23,2,2,90,98,47,36,11,0,43,1,2,1,12.64
Student_0937,20,Female,Electrical,B.Tech,6.87,0,3,78,88,69,38,22,5,40,0,0,0,0.0
Student_0938,21,Male,Information Technology,M.Tech,8.71,1,0,66,46,38,83,9,5,70,1,3,1,14.54
Student_0939,22,Female,Civil,BCA,7.2,2,4,61,89,69,77,9,2,97,0,3,1,13.34
Student_0940,22,Male,Electronics,M.Tech,7.56,1,4,74,53,58,95,9,1,69,0,0,1,13.72
Student_0941,21,Female,Information Technology,B.E,7.97,2,0,57,74,46,59,15,3,97,1,3,1,14.14
Student_0942,23,Female,Information Technology,B.Tech,6.66,1,3,57,44,69,70,20,5,82,1,0,0,0.0
Student_0943,21,Male,Computer Science,BCA,7.59,3,1,44,67,82,40,13,0,77,1,1,0,0.0
Student_0944,20,Female,Civil,B.Tech,7.67,1,4,41,77,72,78,6,2,80,0,3,0,0.0
Student_0945,20,Female,Electronics,B.Tech,5.85,3,2,92,93,36,99,21,0,94,1,3,1,15.13
Student_0946,23,Male,Electronics,B.Tech,7.65,2,1,82,96,69,71,14,3,90,0,0,0,0.0
Student_0947,20,Male,Computer Science,M.Tech,7.35,2,3,61,86,73,95,19,0,41,0,2,1,14.72
Student_0948,23,Male,Civil,B.Tech,7.53,0,2,88,69,77,57,10,1,70,1,1,1,12.38
Student_0949,21,Female,Information Technology,M.Tech,7.44,0,2,72,91,59,98,4,4,62,0,3,1,13.68
Student_0950,20,Male,Mechanical,B.Tech,7.66,2,5,71,37,36,67,22,4,91,1,4,1,14.94
Student_0951,21,Female,Electrical,B.E,8.74,1,3,37,99,38,40,16,1,44,0,3,0,0.0
Student_0952,22,Female,Civil,B.E,6.22,1,2,67,44,53,55,7,3,87,0,3,0,0.0
Student_0953,21,Male,Mechanical,B.Tech,7.06,3,1,37,58,74,64,20,1,63,0,2,0,0.0
Student_0954,23,Male,Electrical,B.Tech,8.07,1,3,77,93,81,34,0,3,95,1,2,0,0.0
Student_0955,22,Female,Information Technology,B.E,7.88,1,0,34,80,77,92,22,0,85,0,1,1,12.21
Student_0956,21,Female,Electrical,B.E,7.86,2,5,65,89,51,46,13,4,54,1,4,1,12.85
Student_0957,22,Male,Mechanical,B.Tech,10.0,3,0,55,78,60,77,14,0,89,0,1,1,15.86
Student_0958,23,Male,Electronics,M.Tech,8.01,3,4,39,72,33,94,0,3,43,1,4,0,0.0
Student_0959,21,Male,Information Technology,B.Tech,8.53,2,2,63,42,85,60,4,2,30,0,3,1,14.26
Student_0960,20,Other,Civil,B.Tech,7.09,0,4,44,99,54,72,17,1,65,0,4,0,0.0
Student_0961,21,Male,Electrical,B.Tech,6.41,0,2,47,74,65,66,13,3,57,1,3,0,0.0
Student_0962,23,Female,Civil,B.E,7.09,2,0,92,76,61,83,3,0,38,0,1,0,0.0
Student_0963,20,Male,Computer Science,B.Tech,8.11,2,5,54,59,50,32,15,3,99,0,1,1,13.53
Student_0964,23,Female,Electronics,M.Tech,7.81,0,4,58,96,41,55,17,3,32,1,0,0,0.0
Student_0965,22,Male,Civil,B.Tech,7.8,2,0,30,61,96,72,6,2,71,1,4,1,12.85
Student_0966,22,Male,Electronics,BCA,7.19,3,0,51,43,38,36,16,2,48,0,0,0,0.0
Student_0967,21,Female,Civil,B.Tech,7.03,0,3,54,42,96,90,23,2,50,0,4,1,13.84
Student_0968,23,Female,Civil,B.E,7.22,3,5,80,78,37,74,11,5,44,1,3,1,16.6
Student_0969,20,Male,Computer Science,BCA,8.12,1,3,38,82,36,30,5,4,57,1,0,0,0.0
Student_0970,21,Male,Mechanical,B.Tech,8.24,1,0,95,44,93,30,23,0,76,1,4,1,15.37
Student_0971,21,Male,Information Technology,B.Tech,6.39,2,4,38,78,96,41,21,1,52,1,0,0,0.0
Student_0972,21,Male,Electronics,B.E,8.16,0,2,75,99,92,76,10,0,80,0,0,0,0.0
Student_0973,21,Male,Electronics,MCA,6.75,0,3,30,67,84,66,10,1,61,1,2,0,0.0
Student_0974,20,Female,Civil,MCA,7.87,3,2,87,97,64,63,20,4,84,1,0,1,15.96
Student_0975,20,Male,Electrical,B.Tech,7.21,1,0,78,40,37,69,0,5,61,1,0,0,0.0
Student_0976,20,Female,Electronics,BCA,8.97,0,0,88,58,71,64,7,2,55,1,3,1,16.15
Student_0977,22,Male,Mechanical,B.Tech,6.98,2,3,95,68,66,54,13,4,65,0,4,1,13.62
Student_0978,21,Male,Mechanical,B.Tech,7.58,0,3,88,55,81,30,15,2,78,1,0,1,14.32
Student_0979,22,Female,Mechanical,M.Tech,8.01,3,1,73,37,32,31,15,2,62,0,3,0,0.0
Student_0980,22,Male,Mechanical,B.E,6.53,0,0,88,62,35,78,8,4,93,1,3,0,0.0
Student_0981,22,Female,Civil,B.E,7.33,2,4,36,53,71,82,20,1,66,1,0,1,14.91
Student_0982,22,Male,Electrical,BCA,7.13,1,0,75,44,89,46,15,1,50,0,0,0,0.0
Student_0983,22,Female,Civil,B.Tech,6.89,3,1,99,56,95,47,12,0,31,1,2,0,0.0
Student_0984,22,Female,Computer Science,M.Tech,6.96,2,2,56,59,69,58,22,1,57,1,3,0,0.0
Student_0985,22,Female,Electronics,B.Tech,8.51,3,4,98,91,55,75,2,0,33,1,1,1,14.07
Student_0986,22,Male,Electronics,B.Tech,6.8,0,5,65,64,63,71,17,4,32,0,2,1,12.53
Student_0987,21,Male,Mechanical,B.Tech,7.97,1,3,62,59,65,69,22,5,55,0,2,1,13.21
Student_0988,20,Male,Mechanical,MCA,7.71,3,5,51,57,73,32,15,2,50,1,3,1,11.5
Student_0989,23,Male,Civil,B.E,6.0,0,3,37,71,45,60,13,3,91,1,1,0,0.0
Student_0990,21,Male,Electronics,B.Tech,7.92,3,5,91,49,57,82,8,1,81,1,3,1,15.86
Student_0991,22,Male,Information Technology,M.Tech,5.99,3,1,80,91,67,71,6,0,85,1,4,1,12.98
Student_0992,20,Male,Electronics,MCA,8.03,2,0,58,59,89,86,13,3,68,0,2,1,14.1
Student_0993,21,Male,Electrical,MCA,6.89,0,4,97,59,86,78,21,0,37,0,3,1,15.22
Student_0994,22,Male,Information Technology,B.E,7.41,3,5,42,34,82,92,11,5,89,1,0,1,12.52
Student_0995,22,Male,Computer Science,B.Tech,6.11,3,4,84,91,45,70,2,1,64,0,4,1,16.48
Student_0996,22,Male,Electrical,B.E,7.52,1,2,61,62,58,69,11,4,60,0,1,1,12.52
Student_0997,21,Female,Information Technology,BCA,8.33,2,2,73,39,68,69,2,1,72,1,0,0,0.0
Student_0998,23,Male,Mechanical,MCA,6.59,0,0,32,41,97,48,22,0,41,1,2,0,0.0
Student_0999,22,Male,Civil,BCA,6.79,1,2,72,55,54,60,12,3,63,1,1,0,0.0
Student_1000,23,Male,Information Technology,B.E,7.85,0,4,77,84,94,41,5,1,72,0,2,0,0.0
Student_1001,22,Female,Electronics,B.Tech,7.88,2,0,98,36,82,60,14,2,78,0,4,1,14.24
Student_1002,22,Male,Information Technology,B.E,5.0,2,2,54,38,74,40,12,1,65,0,2,0,0.0
Student_1003,23,Female,Computer Science,B.Tech,9.42,2,1,35,69,79,64,12,5,99,0,1,1,13.57
Student_1004,20,Female,Computer Science,B.Tech,7.93,2,2,34,64,85,96,14,3,99,0,4,1,16.53
Student_1005,23,Male,Information Technology,B.E,8.1,3,4,40,97,78,61,22,4,36,1,1,1,13.26
Student_1006,23,Female,Electronics,M.Tech,7.26,0,5,50,82,77,81,20,3,35,1,4,1,13.55
Student_1007,22,Female,Mechanical,MCA,5.54,0,2,88,75,56,60,6,5,66,1,4,1,11.94
Student_1008,22,Male,Computer Science,BCA,8.07,0,4,43,53,59,93,5,2,87,0,2,1,12.21
Student_1009,22,Male,Electrical,MCA,6.83,3,4,40,73,71,44,23,5,65,1,3,1,12.91
Student_1010,21,Female,Civil,BCA,7.94,0,5,32,70,89,88,15,5,45,0,3,1,12.79
Student_1011,23,Other,Computer Science,M.Tech,7.18,0,4,56,49,75,80,0,5,69,0,4,1,13.63
Student_1012,20,Male,Electrical,B.Tech,7.64,0,3,72,55,99,92,12,4,96,0,2,1,12.46
Student_1013,21,Male,Computer Science,B.E,6.63,3,4,49,95,77,39,2,5,41,0,2,1,12.94
Student_1014,22,Female,Mechanical,B.Tech,8.26,2,1,64,67,58,92,0,4,61,1,1,1,16.32
Student_1015,23,Male,Electronics,B.Tech,6.21,3,4,47,63,70,93,4,1,74,1,2,1,12.24
Student_1016,21,Female,Mechanical,B.Tech,9.65,0,4,86,85,73,50,6,0,57,1,3,1,15.07
Student_1017,21,Male,Electrical,BCA,9.64,1,3,31,48,90,73,1,1,33,0,2,1,9.57
Student_1018,20,Female,Electrical,M.Tech,9.03,2,0,44,45,47,71,20,3,76,0,1,1,12.95
Student_1019,20,Female,Information Technology,MCA,8.68,0,3,69,99,47,33,10,0,81,0,2,0,0.0
Student_1020,20,Female,Mechanical,MCA,7.32,3,4,88,86,44,66,13,1,75,1,2,1,15.63
Student_1021,20,Female,Electrical,MCA,8.57,3,1,58,59,33,76,20,3,76,1,0,1,15.25
Student_1022,23,Female,Civil,B.Tech,7.3,0,4,34,96,77,44,20,1,75,1,3,0,0.0
Student_1023,23,Female,Electrical,MCA,5.85,3,5,68,56,97,55,19,4,53,0,4,1,13.83
Student_1024,23,Female,Electronics,BCA,8.9,1,3,48,77,72,70,4,5,31,0,1,1,15.13
Student_1025,20,Male,Information Technology,MCA,8.53,1,5,51,32,34,95,17,0,99,1,1,1,15.29
Student_1026,20,Female,Mechanical,B.Tech,7.37,3,5,94,78,55,34,23,3,44,1,0,1,13.13
Student_1027,21,Male,Civil,B.Tech,6.17,2,2,95,42,93,95,0,4,88,0,2,1,12.16
Student_1028,22,Female,Electrical,MCA,6.81,0,5,48,46,33,87,20,0,67,1,2,1,11.2
Student_1029,21,Female,Civil,B.Tech,5.58,3,5,71,86,72,89,20,4,67,1,4,1,14.99
Student_1030,21,Male,Civil,B.Tech,8.35,2,0,67,44,60,33,20,3,31,0,4,0,0.0
Student_1031,20,Male,Mechanical,B.E,5.8,0,5,97,63,94,69,9,3,99,1,3,1,13.17
Student_1032,22,Male,Information Technology,B.Tech,7.69,2,0,96,94,65,55,4,0,66,0,1,0,0.0
Student_1033,21,Female,Electronics,B.Tech,6.56,2,2,54,96,69,94,17,2,88,1,0,1,15.64
Student_1034,20,Male,Electronics,MCA,5.97,1,5,31,61,80,81,14,2,84,1,2,1,12.16
Student_1035,22,Male,Civil,MCA,7.64,1,4,30,35,87,75,17,0,39,1,3,0,0.0
Student_1036,23,Female,Mechanical,MCA,7.07,3,1,30,50,66,31,6,4,96,0,0,1,11.43
Student_1037,20,Female,Civil,B.Tech,8.24,0,3,84,73,80,91,4,3,71,0,2,1,15.55
Student_1038,21,Male,Computer Science,B.Tech,6.13,2,1,81,53,86,64,21,5,42,0,0,0,0.0
Student_1039,23,Male,Civil,B.Tech,6.64,3,1,87,80,66,41,12,0,70,1,1,0,0.0
Student_1040,22,Other,Mechanical,B.E,5.01,3,5,39,99,80,91,20,4,73,1,1,1,10.63
Student_1041,23,Female,Electrical,B.Tech,5.22,1,0,34,73,55,93,22,3,75,0,0,0,0.0
Student_1042,21,Female,Electronics,BCA,9.2,1,5,41,73,54,64,11,3,52,0,1,0,0.0
Student_1043,21,Male,Electronics,MCA,9.48,3,2,73,67,30,76,6,1,95,1,3,1,15.22
Student_1044,22,Male,Computer Science,B.E,7.49,1,0,30,43,76,72,21,4,46,0,4,1,13.66
Student_1045,20,Male,Civil,B.Tech,6.58,2,4,76,70,47,51,17,1,64,0,3,0,0.0
Student_1046,20,Female,Civil,B.Tech,7.1,2,0,92,95,86,82,15,4,88,0,1,1,17.2
Student_1047,22,Male,Electrical,B.Tech,8.27,2,1,40,78,96,99,22,2,35,1,4,1,13.64
Student_1048,22,Male,Computer Science,B.Tech,6.89,2,1,81,82,91,95,5,2,58,0,2,1,14.37
Student_1049,20,Female,Information Technology,B.E,7.64,1,4,68,90,49,78,8,3,63,0,1,1,13.06
Student_1050,22,Female,Electrical,B.Tech,7.39,1,2,96,57,75,55,0,0,84,0,4,1,15.08
Student_1051,21,Female,Computer Science,B.E,6.83,1,3,47,53,82,93,9,2,85,0,1,1,14.31
Student_1052,22,Male,Mechanical,BCA,6.87,2,0,45,97,65,94,10,1,85,1,3,1,12.79
Student_1053,23,Male,Electronics,B.Tech,7.69,3,4,31,62,65,30,10,5,55,0,0,1,14.41
Student_1054,20,Male,Electrical,B.Tech,6.42,2,4,79,81,60,53,3,2,64,1,1,1,12.07
Student_1055,23,Male,Electrical,B.Tech,7.85,2,1,90,74,51,68,19,0,31,0,4,1,15.78
Student_1056,21,Male,Electrical,B.Tech,6.93,1,5,31,38,70,70,11,0,87,1,1,0,0.0
Student_1057,23,Male,Information Technology,B.E,7.53,3,2,64,51,99,79,10,5,51,0,4,1,13.79
Student_1058,21,Female,Mechanical,BCA,8.78,1,4,80,52,45,65,20,0,62,0,2,1,14.59
Student_1059,21,Female,Civil,MCA,7.23,1,1,84,42,33,30,11,0,77,0,4,0,0.0
Student_1060,23,Other,Electrical,B.E,8.32,0,5,95,84,33,41,21,1,84,1,2,1,14.33
Student_1061,22,Male,Computer Science,B.Tech,5.61,1,1,80,97,70,83,5,1,36,1,2,1,11.97
Student_1062,20,Male,Electrical,B.Tech,6.93,2,3,94,97,48,78,20,0,83,0,1,1,14.53
Student_1063,22,Male,Electronics,B.Tech,7.43,0,0,99,43,62,75,23,5,56,0,1,0,0.0
Student_1064,23,Male,Computer Science,B.Tech,9.32,0,0,94,61,96,60,18,0,59,0,4,1,16.2
Student_1065,21,Male,Mechanical,MCA,5.44,3,0,60,46,35,49,21,4,39,0,2,0,0.0
Student_1066,23,Male,Civil,B.E,7.3,3,5,58,34,42,51,17,5,80,0,2,1,13.57
Student_1067,22,Female,Computer Science,B.Tech,8.86,1,1,59,73,44,78,14,3,63,1,1,1,13.9
Student_1068,21,Male,Computer Science,B.Tech,6.61,1,5,96,90,61,65,18,0,37,1,3,0,0.0
Student_1069,20,Female,Electrical,B.Tech,7.19,2,3,49,35,78,39,23,4,39,1,1,1,11.1
Student_1070,22,Male,Electrical,MCA,7.73,3,0,82,74,42,57,14,1,80,0,1,1,13.73
Student_1071,20,Male,Computer Science,B.Tech,7.58,1,2,73,32,37,87,16,2,37,0,0,0,0.0
Student_1072,23,Male,Electrical,B.Tech,8.97,0,2,34,89,36,71,1,1,66,1,4,0,0.0
Student_1073,22,Male,Electrical,B.Tech,7.85,1,1,64,34,86,90,23,4,78,0,0,1,11.95
Student_1074,21,Male,Electrical,BCA,8.73,1,3,43,60,32,65,18,3,93,0,4,1,12.34
Student_1075,20,Other,Information Technology,B.E,7.04,2,5,81,38,73,63,3,0,41,0,1,0,0.0
Student_1076,22,Male,Mechanical,B.E,6.66,0,5,61,58,70,96,6,2,50,1,0,0,0.0
Student_1077,20,Male,Electrical,B.Tech,7.17,2,3,54,60,37,65,5,4,40,1,4,1,14.11
Student_1078,21,Female,Electrical,B.Tech,6.24,0,5,34,67,68,39,7,5,91,1,3,0,0.0
Student_1079,23,Male,Mechanical,MCA,7.88,3,5,39,88,50,58,21,5,71,1,3,1,13.96
Student_1080,23,Female,Information Technology,B.Tech,7.01,2,0,83,99,66,75,11,0,98,0,2,1,13.84
Student_1081,23,Male,Computer Science,B.Tech,6.73,0,3,90,53,39,54,10,5,33,1,3,1,12.53
Student_1082,23,Female,Information Technology,B.E,7.9,3,4,50,94,76,58,18,3,79,1,0,1,12.97
Student_1083,22,Male,Computer Science,B.Tech,6.26,2,0,87,59,85,91,8,4,32,1,1,1,15.71
Student_1084,20,Male,Information Technology,B.Tech,8.17,2,3,68,38,30,60,21,2,37,1,2,1,13.01
Student_1085,23,Female,Computer Science,BCA,6.92,0,5,54,72,67,51,18,3,60,1,3,0,0.0
Student_1086,23,Female,Civil,B.E,8.56,0,1,61,80,75,37,6,1,55,0,2,0,0.0
Student_1087,23,Male,Mechanical,B.Tech,7.01,3,5,78,51,30,58,15,3,55,1,2,1,12.99
Student_1088,22,Female,Mechanical,B.Tech,8.03,1,5,93,71,80,83,11,1,34,0,3,1,15.84
Student_1089,20,Male,Civil,M.Tech,7.58,2,3,64,60,68,50,8,2,68,1,0,1,13.06
Student_1090,22,Male,Electronics,B.Tech,8.14,3,3,54,40,51,62,21,2,53,0,2,0,0.0
Student_1091,21,Male,Electronics,B.Tech,7.51,1,3,83,57,63,75,9,5,99,1,1,1,16.82
Student_1092,23,Female,Information Technology,B.E,5.74,1,2,66,59,77,94,2,3,85,1,2,0,0.0
Student_1093,21,Male,Electronics,B.E,8.41,3,2,57,53,75,86,9,3,60,1,0,1,12.56
Student_1094,21,Female,Information Technology,MCA,7.31,0,3,62,94,84,50,12,1,83,0,4,0,0.0
Student_1095,20,Male,Mechanical,B.Tech,8.19,1,2,67,57,32,41,3,2,70,1,4,0,0.0
Student_1096,23,Female,Electrical,B.Tech,8.09,3,4,39,73,85,76,17,2,64,1,4,1,13.01
Student_1097,23,Female,Mechanical,B.E,6.63,0,4,34,30,32,47,5,4,94,0,4,0,0.0
Student_1098,20,Male,Information Technology,B.E,6.49,1,2,76,51,75,57,2,1,71,1,3,0,0.0
Student_1099,21,Male,Civil,B.Tech,8.06,1,3,42,92,54,37,12,0,63,0,1,0,0.0
Student_1100,21,Male,Civil,B.E,7.1,0,1,67,92,34,84,3,3,69,1,0,0,0.0
Student_1101,21,Female,Electronics,B.Tech,8.34,0,1,84,98,78,41,18,4,84,0,3,1,14.57
Student_1102,23,Male,Information Technology,BCA,7.22,1,2,45,33,68,56,1,4,81,0,4,1,13.15
Student_1103,20,Male,Civil,BCA,8.42,3,0,56,90,76,58,10,4,68,0,1,1,13.01
Student_1104,21,Male,Information Technology,B.Tech,7.82,0,5,98,48,56,32,1,2,42,1,4,1,14.27
Student_1105,20,Female,Electrical,MCA,7.69,2,0,32,30,49,84,9,1,74,1,0,0,0.0
Student_1106,20,Male,Information Technology,MCA,7.03,1,1,82,36,73,73,22,3,60,1,1,0,0.0
Student_1107,23,Male,Electronics,B.Tech,7.63,3,1,41,82,45,67,15,0,95,1,3,1,14.81
Student_1108,23,Other,Civil,B.Tech,8.59,1,1,93,71,86,42,12,5,93,0,2,1,13.92
Student_1109,20,Male,Computer Science,B.E,7.35,3,2,58,70,77,33,3,4,30,0,3,0,0.0
Student_1110,22,Female,Information Technology,B.Tech,7.93,1,4,30,91,99,33,7,3,99,1,1,1,12.02
Student_1111,20,Male,Computer Science,B.Tech,7.45,3,5,80,36,31,73,9,1,93,0,3,1,14.67
Student_1112,20,Male,Electronics,B.Tech,7.52,3,1,40,35,70,82,13,1,93,0,1,0,0.0
Student_1113,21,Female,Mechanical,MCA,9.12,1,1,55,95,68,85,4,5,64,0,0,1,16.57
Student_1114,20,Female,Information Technology,B.Tech,8.6,2,2,65,72,90,86,23,0,48,0,2,1,14.57
Student_1115,21,Female,Electronics,BCA,7.48,0,1,82,84,59,57,15,0,72,1,2,1,10.33
Student_1116,23,Male,Civil,B.Tech,7.61,1,4,59,66,95,30,7,2,91,0,2,0,0.0
Student_1117,22,Male,Electrical,B.Tech,6.7,1,1,90,40,46,47,2,1,61,1,0,0,0.0
Student_1118,22,Male,Computer Science,MCA,7.23,3,2,63,66,89,85,14,4,98,1,2,1,13.74
Student_1119,21,Male,Mechanical,B.Tech,7.71,3,3,53,97,66,83,10,0,48,0,0,1,14.33
Student_1120,20,Male,Computer Science,B.Tech,8.25,3,2,53,38,96,65,16,4,89,0,4,1,12.12
Student_1121,20,Male,Mechanical,B.Tech,8.15,3,3,86,38,45,31,14,4,34,0,0,0,0.0
Student_1122,21,Male,Electrical,M.Tech,6.29,3,4,76,54,48,84,15,1,88,0,4,1,13.94
